Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
WTSQ.SFB9CT,2008.03,2323.58,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2008.06,2454.553,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2008.09,2607.533,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2008.12,2647.58,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2009.03,2547.862,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2009.06,2470.024,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2009.09,2421.828,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2009.12,2347.907,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2010.03,2327.402,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2010.06,2387.892,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2010.09,2436.839,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2010.12,2453.584,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2011.03,2463.658,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2011.06,2471.058,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2011.09,2521.203,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2011.12,2534.405,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2012.03,2449.631,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2012.06,2432.631,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2012.09,2546.157,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2012.12,2653.899,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2013.03,2690.997,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2013.06,2751.663,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2013.09,2750.85,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2013.12,2709.197,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2014.03,2733.851,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2014.06,2847.406,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2014.09,2836.277,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2014.12,2786.443,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2015.03,2829.495,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2015.06,2921.051,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2015.09,2916.411,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2015.12,2853.016,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2016.03,2772.439,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2016.06,2739.404,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2016.09,2765.225,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2016.12,2820.26,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2017.03,2847.775,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2017.06,2845.776,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2017.09,2862.615,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2017.12,2957.65,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2018.03,3095.977,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2018.06,3237.671,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2018.09,3343.117,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2018.12,3414.647,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2019.03,3431.437,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2019.06,3460.987,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2019.09,3511.665,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2019.12,3514.487,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2020.03,3430.727,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2020.06,3388.615,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFB9CT,2020.09,3391.967,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Trend,
WTSQ.SFC1CA,1995.03,688.4,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,1995.06,760.75,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,1995.09,805.32,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,1995.12,758.92,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,1996.03,735.45,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,1996.06,743.2,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,1996.09,774.21,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,1996.12,730.5,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,1997.03,672.68,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,1997.06,697.66,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,1997.09,677.31,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,1997.12,684.96,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,1998.03,610.88,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,1998.06,630.48,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,1998.09,642.97,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,1998.12,1030.88,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,1999.03,904.81,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,1999.06,931.51,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,1999.09,1143.82,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,1999.12,1244.16,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2000.03,1158.89,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2000.06,1169.44,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2000.09,1165.35,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2000.12,1225.97,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2001.03,1101.72,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2001.06,1233.61,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2001.09,1341.6,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2001.12,1512.24,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2002.03,1360.87,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFC1CA,2002.06,1591.7,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Motor vehicle and motor vehicle parts wholesaling,Sales (operating income),Current prices,Unadjusted,
