Series_reference,Salary,STATUS,Subject,Group,Industry
BDCQ.SEE2050A,55.818817,F,Business Data Collection - BDC,Territorial authority by employment variable,South Wairarapa District
BDCQ.SEE2050A,56.469547,F,Business Data Collection - BDC,Territorial authority by employment variable,South Wairarapa District
BDCQ.SEE2050A,56.845253,F,Business Data Collection - BDC,Territorial authority by employment variable,South Wairarapa District
BDCQ.SEE2050A,61.458942,F,Business Data Collection - BDC,Territorial authority by employment variable,South Wairarapa District
BDCQ.SEE2050A,57.629034,F,Business Data Collection - BDC,Territorial authority by employment variable,South Wairarapa District
BDCQ.SEE2050A,60.826311,F,Business Data Collection - BDC,Territorial authority by employment variable,South Wairarapa District
BDCQ.SEE2050A,60.184459,F,Business Data Collection - BDC,Territorial authority by employment variable,South Wairarapa District
BDCQ.SEE2050A,65.802305,F,Business Data Collection - BDC,Territorial authority by employment variable,South Wairarapa District
BDCQ.SEE2050A,62.549184,F,Business Data Collection - BDC,Territorial authority by employment variable,South Wairarapa District
BDCQ.SEE2050A,66.229988,F,Business Data Collection - BDC,Territorial authority by employment variable,South Wairarapa District
BDCQ.SEE2050A,66.931595,F,Business Data Collection - BDC,Territorial authority by employment variable,South Wairarapa District
BDCQ.SEE2050A,73.930221,F,Business Data Collection - BDC,Territorial authority by employment variable,South Wairarapa District
BDCQ.SEE2050A,68.387122,F,Business Data Collection - BDC,Territorial authority by employment variable,South Wairarapa District
BDCQ.SEE2050A,70.611938,F,Business Data Collection - BDC,Territorial authority by employment variable,South Wairarapa District
BDCQ.SEE2050A,75.429026,F,Business Data Collection - BDC,Territorial authority by employment variable,South Wairarapa District
BDCQ.SEE2051A,120.96169,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,113.84131,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,121.414718,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,122.874556,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,129.948862,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,122.100561,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,130.110265,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,125.632225,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,134.61643,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,130.632858,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,146.677652,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,144.778361,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,154.958053,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,151.824328,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,165.1548,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,163.596391,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,174.487633,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,173.988542,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,184.095709,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,187.426041,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,193.732188,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,190.538892,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,205.504325,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,209.182434,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,221.414883,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,216.165258,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,235.621225,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,230.687275,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,262.295143,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,265.18843,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,282.840239,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,270.425501,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,290.791722,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,281.071039,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,306.383187,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,285.004389,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,295.359506,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2051A,306.225929,F,Business Data Collection - BDC,Territorial authority by employment variable,Tasman District
BDCQ.SEE2052A,253.313015,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,252.89372,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,263.267631,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,257.122608,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,263.56545,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,261.900283,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,271.717241,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,256.845629,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,270.061448,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,260.710877,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,274.24751,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,254.97475,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,261.998782,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,260.918252,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,268.95201,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,251.684842,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,257.026482,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,261.357562,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,264.114792,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,256.802154,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,260.212281,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,255.067905,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,267.000291,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,253.674667,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,263.235062,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,261.555771,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,278.35975,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,251.441488,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,281.37803,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,247.69481,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,264.712869,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,240.939918,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,257.748583,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,256.197879,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,280.85019,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,254.534398,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,258.162298,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2052A,268.367878,F,Business Data Collection - BDC,Territorial authority by employment variable,Nelson City
BDCQ.SEE2053A,221.003861,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,216.527131,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,221.431135,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,221.574961,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,236.320591,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,228.455034,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,239.857001,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,230.904871,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,246.086915,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,240.034788,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,249.347347,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,242.239206,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,260.070476,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,253.158326,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,263.817324,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,256.317761,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,267.47249,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,265.08814,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,269.806364,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,269.951265,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,282.767211,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,274.53092,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,284.851958,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,279.714764,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,300.697011,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,291.127645,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,307.468015,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,299.861329,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,317.49011,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,309.732621,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,327.653546,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,309.630532,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,331.234243,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,327.730982,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,353.505553,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,331.356518,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,340.98133,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2053A,349.153721,F,Business Data Collection - BDC,Territorial authority by employment variable,Marlborough District
BDCQ.SEE2054A,11.496991,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,10.681885,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,12.073318,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,11.935747,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,11.528036,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,10.903051,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,12.536299,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,12.061083,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,11.672846,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,11.065798,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,12.350851,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,11.932392,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,11.903398,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,11.334661,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,12.626408,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,12.334366,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,12.069922,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,11.774733,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,13.08225,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,13.140432,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,12.623194,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,11.652982,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,12.747733,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,13.112621,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,14.355012,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,14.012252,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,15.701654,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,15.362787,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,15.132741,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,15.05468,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,16.261758,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,15.300294,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,15.360986,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,14.947672,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,16.911698,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,15.871896,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,14.955644,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2054A,15.915277,F,Business Data Collection - BDC,Territorial authority by employment variable,Kaikoura District
BDCQ.SEE2055A,48.250157,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,51.11636,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,53.535397,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,53.514714,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,54.6309,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,56.763171,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,57.403861,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,53.370248,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,54.031796,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,50.761419,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,54.714822,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,51.334627,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,53.19455,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,51.213822,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,53.769451,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,49.778256,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,51.34798,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,50.713576,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,49.26407,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,48.508081,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,47.272839,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,45.293196,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,46.22862,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,45.548268,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,46.572581,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,48.321881,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,49.872248,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,48.757864,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,48.144914,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,48.965139,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,50.82789,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,47.851836,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,48.240507,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,49.277877,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,52.292139,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,48.37969,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,46.669709,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2055A,50.800455,F,Business Data Collection - BDC,Territorial authority by employment variable,Buller District
BDCQ.SEE2056A,68.232285,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,68.324554,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,71.864196,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,68.60467,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,71.432845,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,70.501727,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,76.256804,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,65.216476,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,69.506333,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,65.943635,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,73.127288,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,66.73097,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,71.196683,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,67.91018,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,75.440612,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,69.413751,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,71.262119,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,72.736811,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,73.063041,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,71.739834,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,70.647917,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,70.369304,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,73.469667,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,71.774895,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,73.150808,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,72.155582,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,77.707663,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,73.523549,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,76.529413,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,75.92334,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,81.470591,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,75.269504,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,78.487042,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,80.669046,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,86.2413,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,78.782115,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,77.417125,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2056A,84.87859,F,Business Data Collection - BDC,Territorial authority by employment variable,Grey District
BDCQ.SEE2057A,39.487451,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,38.588818,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,43.086495,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,42.374477,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,41.960746,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,42.41065,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,45.807329,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,43.77058,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,42.975537,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,42.935839,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,46.541604,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,44.835754,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,44.892088,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,45.696602,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,50.78724,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,49.03324,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,48.244725,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,50.528777,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,53.70208,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,54.846249,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,53.721311,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,53.82268,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,59.954868,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,58.347085,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,59.511885,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,59.619233,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,66.716708,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,63.626843,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,67.720555,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,68.03415,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,76.416413,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,72.498421,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,75.493113,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,79.053817,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
BDCQ.SEE2057A,90.282992,F,Business Data Collection - BDC,Territorial authority by employment variable,Westland District
